state_name,district_name,crop_year,season,crop,area,production,matched_state,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
Meghalaya,RI BHOI,2014,Whole Year,Arecanut,176.0,123.0,Assam & Meghalaya,2.0,28.3,29.3,51.5,351.1,426.4,374.4,484.6,420.2,35.0,3.0,0.4,2206.1,30.3,431.9,1705.5,38.5
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,1998,Winter,Rapeseed &Mustard,30.0,30.0,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,WEST SIANG,2013,Kharif,Small millets,2454.0,2026.0,Arunachal Pradesh,18.5,40.5,115.1,175.1,335.8,290.0,329.6,230.2,316.1,164.1,13.3,14.6,2042.9,59.0,626.0,1165.9,192.0
Haryana,KARNAL,2003,Rabi,Barley,116.0,0.0,,,,,,,,,,,,,,,,,,
Tripura,SEPAHIJALA,2012,Kharif,Cotton(lint),4.0,5.0,,,,,,,,,,,,,,,,,,
Assam,JORHAT,2003,Kharif,Arhar/Tur,18.0,11.0,,,,,,,,,,,,,,,,,,
West Bengal,PURULIA,2010,Kharif,Moong(Green Gram),293.0,136.0,Gangetic West Bengal,0.2,10.3,8.0,15.9,127.5,189.3,196.3,192.6,192.6,96.2,6.3,29.7,1064.8,10.5,151.3,770.7,132.2
Chhattisgarh,SURGUJA,2013,Whole Year,Tobacco,5.0,5.0,Chhattisgarh,2.8,19.7,4.9,45.8,5.7,263.6,418.8,336.6,140.9,180.9,0.3,0.0,1420.0,22.5,56.4,1159.9,181.2
Karnataka,HASSAN,2010,Kharif,Other Kharif pulses,4080.0,2802.0,Coastal Karnataka,14.4,0.4,3.5,62.2,80.2,682.7,1200.2,637.5,468.4,294.7,231.5,11.0,3686.8,14.8,145.9,2988.9,537.2
West Bengal,24 PARAGANAS SOUTH,2009,Summer,Sesamum,3422.0,5416.0,Gangetic West Bengal,2.4,1.4,17.9,2.6,229.0,69.7,277.6,332.7,294.6,77.3,9.4,0.3,1315.0,3.8,249.5,974.6,87.1
Arunachal Pradesh,WEST KAMENG,1997,Whole Year,Oilseeds total,183.0,190.0,Arunachal Pradesh,26.2,68.5,158.5,94.7,212.6,548.0,395.2,237.0,403.5,58.5,45.9,26.3,2274.9,94.6,465.8,1583.7,130.7
Bihar,VAISHALI,1999,Rabi,Maize,4508.0,9593.0,Bihar,0.1,0.2,0.4,3.8,83.6,265.1,380.8,347.5,199.6,114.1,6.9,0.6,1402.7,0.3,87.8,1192.9,121.7
Odisha,CUTTACK,2004,Whole Year,Sweet potato,636.0,5228.0,Orissa,6.8,8.0,6.4,49.2,29.7,216.4,328.0,346.4,148.1,149.6,1.8,0.0,1290.4,14.8,85.3,1038.9,151.4
Punjab,SANGRUR,2001,Rabi,Rapeseed &Mustard,300.0,400.0,Punjab,8.0,2.1,6.2,24.5,36.9,93.8,173.9,69.5,19.9,1.5,0.9,3.8,441.0,10.1,67.5,357.1,6.2
Arunachal Pradesh,LOWER DIBANG VALLEY,2008,Kharif,Small millets,1431.0,1073.0,Arunachal Pradesh,76.7,39.7,122.6,192.4,185.0,423.6,456.1,439.3,189.7,115.1,1.7,2.6,2244.4,116.4,499.9,1508.7,119.4
Chandigarh,CHANDIGARH,2010,Rabi,Wheat,600.0,2715.0,Chhattisgarh,7.9,4.9,1.0,5.9,12.6,102.6,426.8,340.3,302.5,54.3,20.2,27.6,1306.6,12.8,19.4,1172.2,102.1
Madhya Pradesh,SHIVPURI,2011,Kharif,Maize,23979.0,29714.0,West Madhya Pradesh,0.0,1.7,0.1,1.8,3.6,241.5,306.7,343.3,165.0,0.2,0.0,0.0,1063.9,1.7,5.5,1056.5,0.2
Rajasthan,BARAN,2005,Rabi,Other  Rabi pulses,96.0,,West Rajasthan,1.4,14.2,8.7,6.3,14.5,29.2,86.1,24.3,75.8,0.0,0.1,0.0,260.8,15.6,29.6,215.4,0.1
Chhattisgarh,KORBA,2001,Whole Year,Sweet potato,99.0,643.0,Chhattisgarh,0.8,0.3,14.6,17.6,16.6,339.4,630.6,380.3,108.4,86.9,4.6,0.0,1600.1,1.1,48.7,1458.8,91.6
Haryana,KARNAL,2005,Kharif,Maize,276.0,,,,,,,,,,,,,,,,,,,
Manipur,CHANDEL,2007,Whole Year,Banana,110.0,1410.0,,,,,,,,,,,,,,,,,,
Nagaland,ZUNHEBOTO,2006,Kharif,Small millets,2050.0,1450.0,,,,,,,,,,,,,,,,,,
Goa,NORTH GOA,2006,Whole Year,Black pepper,370.0,96.0,,,,,,,,,,,,,,,,,,
Andaman And Nicobar Islands,SOUTH ANDAMANS,2003,Kharif,Rice,10509.37,30760.7,Andaman & Nicobar Islands,44.3,7.9,149.2,19.4,296.3,159.9,494.9,379.4,371.9,310.4,74.1,48.0,2355.9,52.2,465.0,1406.1,432.5
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,2002,Kharif,Banana,15.0,300.0,,,,,,,,,,,,,,,,,,
Chhattisgarh,DURG,2001,Whole Year,Turmeric,2.0,2.0,Chhattisgarh,0.8,0.3,14.6,17.6,16.6,339.4,630.6,380.3,108.4,86.9,4.6,0.0,1600.1,1.1,48.7,1458.8,91.6
Bihar,KATIHAR,2004,Rabi,Khesari,852.0,268.0,Bihar,22.7,2.1,2.2,32.0,72.7,246.8,418.4,175.9,115.3,56.4,3.1,0.0,1147.8,24.8,107.0,956.4,59.5
Sikkim,SOUTH DISTRICT,2005,Kharif,Small millets,1010.0,1010.0,,,,,,,,,,,,,,,,,,
Assam,DARRANG,2003,Kharif,Small millets,246.0,160.0,,,,,,,,,,,,,,,,,,
Meghalaya,EAST JAINTIA HILLS,1998,Whole Year,Tobacco,9.0,3.0,Assam & Meghalaya,11.8,31.5,136.8,185.7,250.6,581.2,604.4,549.5,212.3,190.0,48.9,0.4,2803.1,43.4,573.1,1947.4,239.2
Tamil Nadu,KARUR,2006,Whole Year,Castor seed,29.0,13.0,Tamil Nadu,15.3,0.2,52.4,32.6,65.2,57.2,33.6,73.4,116.3,240.4,215.1,26.1,927.9,15.5,150.2,280.6,481.6
Andhra Pradesh,KURNOOL,2012,Rabi,Wheat,314.0,421.0,Coastal Andhra Pradesh,37.6,0.0,2.7,24.0,39.3,95.4,221.9,221.2,246.5,140.0,289.7,0.0,1318.4,37.6,66.1,785.0,429.7
Maharashtra,NAGPUR,2002,Kharif,Soyabean,206900.0,222900.0,Madhya Maharashtra,1.7,3.1,1.0,13.0,14.4,251.9,95.6,221.5,95.8,36.3,5.9,0.0,740.3,4.9,28.3,664.7,42.3
Assam,GOALPARA,2012,Whole Year,Banana,3500.0,56396.0,,,,,,,,,,,,,,,,,,
Tripura,SOUTH TRIPURA,2002,Whole Year,Potato,2447.0,51045.0,,,,,,,,,,,,,,,,,,
Mizoram,MAMIT,2008,Rabi,Other  Rabi pulses,167.0,143.0,,,,,,,,,,,,,,,,,,
Punjab,BATHINDA,2003,Kharif,Bajra,1000.0,1000.0,Punjab,10.6,56.4,19.4,3.0,3.9,40.7,136.7,94.7,52.2,0.0,2.2,5.0,424.6,67.0,26.2,324.3,7.1
Mizoram,KOLASIB,2006,Whole Year,Tobacco,7.0,4.0,,,,,,,,,,,,,,,,,,
Odisha,SUNDARGARH,1999,Autumn,Rice,106000.0,88000.0,Orissa,0.1,0.7,0.9,3.2,164.8,222.9,270.2,325.9,266.4,215.4,13.9,0.0,1484.3,0.8,168.9,1085.3,229.3
Kerala,ERNAKULAM,2008,Whole Year,Black pepper,5317.0,928.0,Kerala,0.8,30.3,217.2,108.4,81.2,469.9,505.1,349.0,347.0,343.4,55.4,17.0,2524.5,31.1,406.7,1670.9,415.7
Karnataka,HASSAN,2002,Rabi,Gram,1898.0,970.0,Coastal Karnataka,0.6,11.2,0.5,30.9,164.0,764.5,545.7,731.3,163.5,360.0,20.7,0.3,2793.1,11.8,195.3,2205.0,381.0
Nagaland,PHEK,2001,Kharif,Sesamum,630.0,500.0,,,,,,,,,,,,,,,,,,
Manipur,CHANDEL,2006,Whole Year,Potato,10.0,50.0,,,,,,,,,,,,,,,,,,
Bihar,SHEOHAR,1997,Whole Year,Coriander,28.0,12.0,Bihar,10.5,1.1,2.9,29.3,42.2,211.0,463.9,287.6,185.8,27.8,11.0,30.6,1303.7,11.6,74.4,1148.3,69.5
Uttar Pradesh,ETAWAH,2006,Kharif,Sugarcane,749.0,42517.0,West Uttar Pradesh,0.5,0.0,20.2,4.0,34.1,66.6,241.6,78.1,65.7,16.7,0.7,1.0,529.3,0.5,58.3,452.0,18.4
Uttar Pradesh,MORADABAD,1997,Rabi,Sunflower,25.0,33.0,West Uttar Pradesh,3.8,0.7,2.4,19.2,22.8,79.9,235.7,34.6,24.0,7.5,3.2,11.4,445.2,4.5,44.3,374.2,22.1
Madhya Pradesh,KHANDWA,2013,Kharif,Rice,3964.0,3009.0,West Madhya Pradesh,1.7,31.1,8.5,2.8,0.4,263.7,485.1,432.6,98.9,68.7,0.3,2.4,1396.3,32.8,11.7,1280.4,71.4
Chandigarh,CHANDIGARH,2001,Rabi,Rapeseed &Mustard,70.0,125.0,Chhattisgarh,0.8,0.3,14.6,17.6,16.6,339.4,630.6,380.3,108.4,86.9,4.6,0.0,1600.1,1.1,48.7,1458.8,91.6
Uttar Pradesh,AMBEDKAR NAGAR,2005,Whole Year,Dry chillies,11.0,10.0,West Uttar Pradesh,10.1,17.9,22.6,1.2,6.9,67.1,298.2,96.0,202.5,2.5,0.0,0.6,725.7,28.0,30.7,663.9,3.1
Arunachal Pradesh,TIRAP,2012,Kharif,Small millets,4560.0,4560.0,Arunachal Pradesh,57.8,35.8,134.2,403.4,187.4,645.8,638.9,316.0,724.9,248.1,22.0,26.2,3440.3,93.6,724.9,2325.6,296.3
Tripura,DHALAI,2013,Kharif,Groundnut,136.0,143.0,,,,,,,,,,,,,,,,,,
Tripura,NORTH TRIPURA,2008,Rabi,Wheat,127.0,294.0,,,,,,,,,,,,,,,,,,
Himachal Pradesh,SIRMAUR,1998,Rabi,Rapeseed &Mustard,1069.0,530.0,Himachal Pradesh,13.5,133.8,139.4,71.5,41.3,152.3,210.7,239.8,251.5,119.4,5.9,2.4,1381.6,147.3,252.3,854.3,127.7
Assam,BARPETA,1998,Rabi,Gram,255.0,102.0,,,,,,,,,,,,,,,,,,
Sikkim,SOUTH DISTRICT,1999,Kharif,Maize,13300.0,17000.0,,,,,,,,,,,,,,,,,,
Andaman And Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006,Whole Year,Dry chillies,235.72,824.3,Andaman & Nicobar Islands,16.3,14.4,48.9,163.7,321.4,366.0,182.7,219.6,546.5,374.7,76.1,74.4,2404.7,30.7,534.0,1314.9,525.2
Andhra Pradesh,VIZIANAGARAM,2005,Rabi,Dry chillies,1946.0,2191.0,Coastal Andhra Pradesh,13.6,8.0,17.4,32.2,48.4,88.1,151.5,105.9,398.1,298.0,56.2,4.2,1221.6,21.6,98.0,743.6,358.4
Manipur,TAMENGLONG,2003,Whole Year,Cauliflower,15.0,129.0,,,,,,,,,,,,,,,,,,
Tamil Nadu,COIMBATORE,2009,Whole Year,Arecanut,1651.0,3324.0,Tamil Nadu,7.9,0.0,41.0,41.4,74.8,27.0,42.1,96.9,114.4,62.1,314.7,106.2,928.5,7.9,157.2,280.4,482.9
Manipur,CHURACHANDPUR,2002,Whole Year,Banana,2690.0,1850.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,SINGRAULI,2009,Whole Year,Khesari,114.0,62.0,West Madhya Pradesh,5.5,0.0,0.1,1.3,6.5,56.8,320.3,172.7,139.6,89.9,65.1,19.1,877.0,5.5,7.9,689.4,174.1
Tripura,SOUTH TRIPURA,1998,Rabi,Gram,33.0,23.0,,,,,,,,,,,,,,,,,,
Uttarakhand,NAINITAL,2000,Rabi,Peas & beans (Pulses),418.0,285.0,Uttarakhand,29.9,69.4,37.9,18.1,83.3,313.9,420.1,536.1,195.3,1.1,7.0,0.7,1712.9,99.3,139.4,1465.4,8.8
Puducherry,MAHE,2002,Whole Year,Black pepper,12.0,8.0,,,,,,,,,,,,,,,,,,
West Bengal,BARDHAMAN,2007,Autumn,Sesamum,21.0,12.0,Gangetic West Bengal,3.9,56.2,39.3,38.7,98.7,226.3,610.1,328.0,459.9,55.8,24.6,0.0,1941.4,60.1,176.7,1624.2,80.4
Madhya Pradesh,RAJGARH,2011,Kharif,Urad,2751.0,997.0,West Madhya Pradesh,0.0,1.7,0.1,1.8,3.6,241.5,306.7,343.3,165.0,0.2,0.0,0.0,1063.9,1.7,5.5,1056.5,0.2
Odisha,RAYAGADA,2002,Whole Year,Potato,38.0,230.4,Orissa,11.7,0.2,13.1,25.1,67.5,182.4,170.2,371.2,206.5,47.1,7.8,0.0,1102.8,11.9,105.7,930.2,54.9
Punjab,JALANDHAR,2012,Rabi,Rapeseed &Mustard,1000.0,1500.0,Punjab,62.6,3.2,1.9,31.1,1.6,11.9,120.2,135.1,112.3,2.2,0.4,11.0,493.6,65.8,34.7,379.6,13.6
Meghalaya,EAST GARO HILLS,2014,Kharif,Banana,872.0,15372.0,Assam & Meghalaya,2.0,28.3,29.3,51.5,351.1,426.4,374.4,484.6,420.2,35.0,3.0,0.4,2206.1,30.3,431.9,1705.5,38.5
Gujarat,NAVSARI,2011,Kharif,Rice,52200.0,133900.0,Gujarat Region,0.0,0.2,0.0,0.0,0.0,16.3,259.2,451.7,162.5,0.4,0.0,0.0,890.5,0.2,0.0,889.8,0.4
Meghalaya,EAST KHASI HILLS,2014,Summer,Potato,8224.0,96303.0,Assam & Meghalaya,2.0,28.3,29.3,51.5,351.1,426.4,374.4,484.6,420.2,35.0,3.0,0.4,2206.1,30.3,431.9,1705.5,38.5
Bihar,SHEOHAR,2010,Rabi,Peas & beans (Pulses),57.0,59.0,Bihar,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,1.3,51.1,536.2,40.7
Uttar Pradesh,BULANDSHAHR,1998,Rabi,Gram,1321.0,1167.0,West Uttar Pradesh,3.3,8.1,23.5,9.0,10.4,71.4,273.4,343.7,84.2,39.6,0.7,0.0,867.2,11.4,42.9,772.7,40.2
Jharkhand,DHANBAD,2006,Rabi,Wheat,134.51,174.0,Jharkhand,0.3,0.2,22.4,15.7,107.4,198.3,447.1,337.2,298.7,24.6,7.4,0.0,1459.5,0.5,145.5,1281.4,32.0
Nagaland,MON,2014,Kharif,Mesta,190.0,210.0,,,,,,,,,,,,,,,,,,
Andhra Pradesh,PRAKASAM,1999,Kharif,Castor seed,11170.0,2279.0,Coastal Andhra Pradesh,0.1,2.7,0.2,11.0,74.3,126.4,154.2,136.6,137.5,153.9,28.3,0.0,825.1,2.8,85.4,554.7,182.2
Chhattisgarh,KANKER,2001,Kharif,Groundnut,1.0,2.0,Chhattisgarh,0.8,0.3,14.6,17.6,16.6,339.4,630.6,380.3,108.4,86.9,4.6,0.0,1600.1,1.1,48.7,1458.8,91.6
Rajasthan,JHALAWAR,2007,Whole Year,Sugarcane,25.0,1428.0,West Rajasthan,0.0,34.9,22.0,2.3,3.8,41.2,90.5,69.4,45.6,0.0,0.1,0.9,310.8,35.0,28.1,246.7,1.0
Mizoram,KOLASIB,2005,Kharif,Soyabean,365.0,1251.0,,,,,,,,,,,,,,,,,,
Maharashtra,SINDHUDURG,2003,Summer,Rice,4300.0,8500.0,Madhya Maharashtra,0.8,2.2,1.5,5.7,15.1,210.8,208.7,178.4,116.2,29.5,3.5,0.1,772.6,3.0,22.3,714.2,33.1
Tamil Nadu,NAGAPATTINAM,2003,Whole Year,Other Fresh Fruits,3.0,0.0,Tamil Nadu,0.3,4.1,18.0,17.1,19.8,22.5,38.7,49.3,26.1,86.0,59.5,7.1,348.5,4.4,54.8,136.6,152.6
Meghalaya,RI BHOI,2010,Kharif,Banana,897.0,15153.0,Assam & Meghalaya,0.5,3.1,99.6,389.3,393.4,569.7,415.1,387.0,318.3,116.2,11.6,7.6,2711.5,3.7,882.3,1690.2,135.3
Mizoram,LAWNGTLAI,2004,Rabi,Masoor,4.0,2.0,,,,,,,,,,,,,,,,,,
Jharkhand,SARAIKELA KHARSAWAN,2010,Rabi,Wheat,150.0,116.0,Jharkhand,0.2,2.3,0.9,6.3,29.2,92.6,170.2,155.1,160.5,55.1,4.7,20.0,697.1,2.5,36.4,578.4,79.8
Rajasthan,BHILWARA,2004,Kharif,Rice,241.0,358.0,West Rajasthan,2.4,0.0,0.0,4.8,6.0,33.5,26.9,94.3,8.6,18.7,0.0,1.6,196.7,2.4,10.8,163.3,20.3
Tripura,UNAKOTI,2012,Rabi,Gram,26.0,18.0,,,,,,,,,,,,,,,,,,
Meghalaya,WEST KHASI HILLS,2013,Kharif,Sesamum,34.0,38.0,Assam & Meghalaya,1.1,9.6,44.0,112.8,346.7,286.2,367.8,289.7,229.3,126.3,1.0,2.0,1816.4,10.7,503.5,1172.9,129.3
Uttar Pradesh,SHRAVASTI,2002,Summer,Urad,38.0,20.0,West Uttar Pradesh,16.8,37.6,2.0,0.7,21.5,29.0,29.6,252.3,218.1,6.7,0.4,10.5,625.2,54.5,24.2,529.0,17.6
Himachal Pradesh,SHIMLA,2006,Rabi,Masoor,49.0,45.0,Himachal Pradesh,102.5,38.2,137.3,44.3,68.4,104.8,260.3,274.2,92.8,17.5,26.9,51.2,1218.4,140.7,250.0,732.1,95.6
Madhya Pradesh,CHHINDWARA,2012,Kharif,Other Kharif pulses,1982.0,808.0,West Madhya Pradesh,6.2,0.0,0.0,0.9,3.1,48.2,439.2,341.2,194.3,2.1,0.0,0.0,1035.2,6.2,4.0,1023.0,2.1
Arunachal Pradesh,WEST KAMENG,2001,Whole Year,Oilseeds total,53.0,45.0,Arunachal Pradesh,53.1,66.6,134.9,229.9,195.6,277.2,302.6,279.9,288.1,173.8,19.3,14.9,2036.0,119.7,560.5,1147.8,208.0
Andaman And Nicobar Islands,SOUTH ANDAMANS,2010,Rabi,Maize,73.0,253.0,Andaman & Nicobar Islands,101.7,8.0,0.7,12.5,319.0,448.9,521.9,563.8,263.3,402.4,268.5,246.4,3157.1,109.8,332.2,1797.8,917.3
Gujarat,NAVSARI,2010,Kharif,Arhar/Tur,4800.0,4800.0,Gujarat Region,0.2,0.0,0.0,0.0,0.0,59.3,328.2,431.0,216.6,12.2,41.0,0.2,1088.7,0.2,0.0,1035.0,53.4
Assam,NALBARI,2002,Rabi,Other  Rabi pulses,6755.0,4169.0,,,,,,,,,,,,,,,,,,
Bihar,SARAN,1997,Kharif,Bajra,20.0,12.0,Bihar,10.5,1.1,2.9,29.3,42.2,211.0,463.9,287.6,185.8,27.8,11.0,30.6,1303.7,11.6,74.4,1148.3,69.5
West Bengal,MEDINIPUR WEST,2010,Kharif,Horse-gram,775.0,403.0,Gangetic West Bengal,0.2,10.3,8.0,15.9,127.5,189.3,196.3,192.6,192.6,96.2,6.3,29.7,1064.8,10.5,151.3,770.7,132.2
Odisha,ANUGUL,2011,Winter,Maize,10.0,20.4,Orissa,3.7,16.2,4.9,58.2,75.6,210.1,199.6,358.6,398.7,20.2,0.1,0.4,1346.2,19.8,138.7,1167.0,20.7
Uttarakhand,PAURI GARHWAL,2003,Rabi,Gram,46.0,35.0,Uttarakhand,40.7,126.0,99.7,54.1,67.1,145.2,515.3,416.2,239.9,1.8,4.8,23.6,1734.3,166.7,220.9,1316.6,30.2
Uttar Pradesh,KUSHI NAGAR,1997,Kharif,Groundnut,153.0,123.0,West Uttar Pradesh,3.8,0.7,2.4,19.2,22.8,79.9,235.7,34.6,24.0,7.5,3.2,11.4,445.2,4.5,44.3,374.2,22.1
Nagaland,KIPHIRE,2012,Rabi,Linseed,200.0,160.0,,,,,,,,,,,,,,,,,,
Meghalaya,WEST GARO HILLS,1999,Whole Year,Dry chillies,883.0,550.0,Assam & Meghalaya,2.4,0.5,38.7,150.6,466.8,429.0,596.7,487.5,196.9,208.6,14.1,2.3,2594.2,2.9,656.1,1710.2,225.0
Karnataka,HASSAN,2003,Kharif,Moong(Green Gram),726.0,1.0,Coastal Karnataka,0.1,3.6,8.4,37.3,10.2,973.8,970.6,637.5,236.0,183.7,10.7,0.0,3071.9,3.8,55.9,2817.9,194.4
Rajasthan,SAWAI MADHOPUR,2005,Kharif,Castor seed,6.0,6.0,West Rajasthan,1.4,14.2,8.7,6.3,14.5,29.2,86.1,24.3,75.8,0.0,0.1,0.0,260.8,15.6,29.6,215.4,0.1
Haryana,KARNAL,2004,Whole Year,Garlic,313.0,2500.0,,,,,,,,,,,,,,,,,,
Bihar,MADHEPURA,2003,Whole Year,Garlic,453.0,79.0,Bihar,13.2,39.7,10.2,21.9,41.4,230.9,356.8,310.6,183.9,142.0,0.2,3.0,1353.9,52.9,73.5,1082.3,145.2
Assam,KAMRUP,2003,Whole Year,Pineapple,1939.0,34714.0,,,,,,,,,,,,,,,,,,
Jharkhand,SIMDEGA,2010,Rabi,Gram,205.0,67.0,Jharkhand,0.2,2.3,0.9,6.3,29.2,92.6,170.2,155.1,160.5,55.1,4.7,20.0,697.1,2.5,36.4,578.4,79.8
Mizoram,LAWNGTLAI,2005,Rabi,Other  Rabi pulses,195.0,229.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,BHOPAL,1999,Whole Year,Onion,581.0,6850.0,West Madhya Pradesh,0.9,31.0,0.0,0.0,4.5,127.0,284.0,188.0,330.8,86.2,0.3,0.0,1052.7,32.0,4.5,929.8,86.5
Tripura,SOUTH TRIPURA,2009,Rabi,Gram,47.0,36.0,,,,,,,,,,,,,,,,,,
Arunachal Pradesh,LOWER DIBANG VALLEY,2012,Rabi,Wheat,280.0,420.0,Arunachal Pradesh,57.8,35.8,134.2,403.4,187.4,645.8,638.9,316.0,724.9,248.1,22.0,26.2,3440.3,93.6,724.9,2325.6,296.3
Sikkim,WEST DISTRICT,2005,Kharif,Maize,13320.0,24300.0,,,,,,,,,,,,,,,,,,
Karnataka,DAVANGERE,2003,Rabi,Urad,528.0,278.0,Coastal Karnataka,0.1,3.6,8.4,37.3,10.2,973.8,970.6,637.5,236.0,183.7,10.7,0.0,3071.9,3.8,55.9,2817.9,194.4
Goa,SOUTH GOA,2005,Whole Year,Black pepper,271.0,60.0,,,,,,,,,,,,,,,,,,
Bihar,ARARIA,1998,Rabi,Gram,1052.0,1129.0,Bihar,8.4,11.2,23.6,26.6,38.2,96.6,465.1,377.4,188.0,83.0,14.5,0.0,1332.5,19.6,88.4,1127.0,97.5
Bihar,BEGUSARAI,2011,Winter,Rice,18447.0,37271.0,Bihar,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,11.8,107.6,964.8,12.9
Uttar Pradesh,SULTANPUR,2003,Rabi,Wheat,166983.0,462053.0,West Uttar Pradesh,18.6,40.4,2.5,4.4,5.9,74.1,315.6,214.2,356.6,0.7,0.8,13.6,1047.5,59.0,12.9,960.5,15.1
Odisha,JAJAPUR,2001,Rabi,Wheat,42.0,46.0,Orissa,0.4,1.4,32.3,28.7,71.0,336.1,584.2,380.9,132.0,86.8,18.7,0.0,1672.5,1.8,132.0,1433.2,105.6
Gujarat,BHARUCH,1997,Rabi,Other  Rabi pulses,400.0,400.0,Gujarat Region,0.7,0.0,0.2,3.3,3.6,355.3,241.9,358.0,96.1,8.1,0.9,0.9,1068.9,0.7,7.1,1051.3,9.8
Meghalaya,RI BHOI,2008,Whole Year,Tapioca,40.0,236.0,Assam & Meghalaya,29.7,14.5,107.5,156.2,210.6,414.6,493.2,508.6,267.5,133.4,2.2,1.6,2339.7,44.2,474.4,1683.9,137.2
Meghalaya,WEST JAINTIA HILLS,2014,Whole Year,Arecanut,1570.0,2517.0,Assam & Meghalaya,2.0,28.3,29.3,51.5,351.1,426.4,374.4,484.6,420.2,35.0,3.0,0.4,2206.1,30.3,431.9,1705.5,38.5
Kerala,PALAKKAD,2011,Whole Year,Cardamom,2754.0,333.0,Kerala,20.5,45.7,24.1,165.2,124.2,788.5,536.8,492.7,391.2,227.2,169.7,49.5,3035.1,66.2,313.5,2209.1,446.3
West Bengal,BARDHAMAN,2003,Kharif,Urad,70.0,33.0,Gangetic West Bengal,0.5,11.7,70.0,36.3,81.9,280.5,253.4,239.3,155.0,341.5,8.9,17.7,1496.7,12.2,188.2,928.2,368.1
Chhattisgarh,RAIPUR,2008,Rabi,Wheat,8242.0,8272.0,Chhattisgarh,6.7,9.7,22.2,11.2,9.5,236.4,280.5,305.1,215.4,10.7,1.2,0.0,1108.5,16.4,42.9,1037.4,11.8
Uttarakhand,BAGESHWAR,2013,Rabi,Peas & beans (Pulses),7.0,5.0,Uttarakhand,73.0,188.3,22.0,24.7,18.2,488.9,413.4,359.4,111.3,29.1,3.2,3.8,1735.4,261.3,65.0,1373.0,36.2
Madhya Pradesh,ALIRAJPUR,2011,Rabi,Peas & beans (Pulses),17.0,6.0,West Madhya Pradesh,0.0,1.7,0.1,1.8,3.6,241.5,306.7,343.3,165.0,0.2,0.0,0.0,1063.9,1.7,5.5,1056.5,0.2
Nagaland,WOKHA,2004,Whole Year,Sugarcane,950.0,6410.0,,,,,,,,,,,,,,,,,,
Manipur,SENAPATI,2005,Whole Year,Dry chillies,580.0,350.0,,,,,,,,,,,,,,,,,,
Jammu And Kashmir,DODA,2000,Kharif,Bajra,42.0,20.2,Jammu & Kashmir,159.5,106.6,90.4,30.4,51.1,95.5,193.7,123.6,73.2,1.4,21.0,38.2,984.6,266.2,171.9,485.9,60.6
Himachal Pradesh,KULLU,1998,Whole Year,Garlic,278.0,330.0,Himachal Pradesh,13.5,133.8,139.4,71.5,41.3,152.3,210.7,239.8,251.5,119.4,5.9,2.4,1381.6,147.3,252.3,854.3,127.7
Punjab,FIROZEPUR,2005,Kharif,Moong(Green Gram),1900.0,1400.0,Punjab,35.8,60.3,28.6,8.4,5.2,34.6,176.7,95.3,106.7,0.4,0.0,0.0,552.0,96.1,42.2,413.4,0.4
Sikkim,WEST DISTRICT,2003,Rabi,Barley,450.0,600.0,,,,,,,,,,,,,,,,,,
Andaman And Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2006,Whole Year,Black pepper,175.0,191.14,Andaman & Nicobar Islands,16.3,14.4,48.9,163.7,321.4,366.0,182.7,219.6,546.5,374.7,76.1,74.4,2404.7,30.7,534.0,1314.9,525.2
Sikkim,EAST DISTRICT,2002,Whole Year,Other Fresh Fruits,2920.0,1800.0,,,,,,,,,,,,,,,,,,
Andaman And Nicobar Islands,NICOBARS,2003,Whole Year,other oilseeds,4.2,0.3,Andaman & Nicobar Islands,44.3,7.9,149.2,19.4,296.3,159.9,494.9,379.4,371.9,310.4,74.1,48.0,2355.9,52.2,465.0,1406.1,432.5
Manipur,CHURACHANDPUR,1999,Whole Year,Banana,390.0,5010.0,,,,,,,,,,,,,,,,,,
Jharkhand,GIRIDIH,2002,Winter,Rice,48794.45,44858.36,Jharkhand,9.0,5.4,10.7,11.5,38.7,184.9,186.8,277.4,253.4,55.0,1.3,0.8,1034.9,14.4,60.9,902.5,57.1
Goa,SOUTH GOA,2009,Rabi,Other  Rabi pulses,835.0,857.0,,,,,,,,,,,,,,,,,,
Karnataka,BELGAUM,1999,Whole Year,Sugarcane,140512.0,13081667.0,Coastal Karnataka,0.0,0.4,0.4,7.1,335.5,854.1,1525.9,518.4,186.5,338.2,12.8,0.5,3779.9,0.4,343.0,3084.9,351.5
Nagaland,ZUNHEBOTO,2013,Kharif,Ricebean (nagadal),460.0,510.0,,,,,,,,,,,,,,,,,,
